TimeStep, Goal_X, Goal_Y, Goal_Z, Goal_QX, Goal_QY, Goal_QZ, Goal_QW
356, 2.169922, -0.945406, -0.151773, 0.000000, 0.000000, 0.262195, 0.965015
TerrainType, step_start, step_height, step_width, stair_start, stair_height, stair_width, fissure_start, fissure_width, down_start, down_height, down_width
4, 0.443164, 0.074678, 0.671822, 0.451057, 0.101284, 0.935064, 0.464973, 0.168210, 0.000000, 0.000000, 0.000000
Time, LF_Contact, RF_Contact, LH_Contact, RH_Contact, LF_X, LF_Y, LF_Z, RF_X, RF_Y, RF_Z, LH_X, LH_Y, LH_Z, RH_X, RH_Y, RH_Z, Base_X, Base_Y, Base_Z, Base_VX, Base_VY, Base_VZ, Base_AX, Base_AY, Base_AZ, Base_QX, Base_QY, Base_QZ, Base_QW, Base_WX, Base_WY, Base_WZ, Base_WXd, Base_WYd, Base_WZd
0.000000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000000, 0.000000, 3.250000, 0.000000, 0.000000, 0.000000, 4.201021, 0.981815, 5.226529, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 88.591609, 162.086898, 81.797878
0.010000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000209, 0.000043, 3.250248, 0.041660, 0.007999, 0.048373, 4.130943, 0.617978, 4.448010, 0.002068, 0.003808, 0.001880, 0.999989, 0.796589, 1.474831, 0.717392, 70.265187, 133.122415, 61.173766
0.020000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000831, 0.000148, 3.250942, 0.082619, 0.012360, 0.088960, 4.060865, 0.254141, 3.669490, 0.007643, 0.014274, 0.006809, 0.999846, 1.399531, 2.665141, 1.217156, 50.188125, 104.976341, 38.637438
0.030000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.001859, 0.000278, 3.252002, 0.122877, 0.013082, 0.121763, 3.990787, -0.109696, 2.890971, 0.015734, 0.029979, 0.013663, 0.999333, 1.800280, 3.573493, 1.490302, 30.077648, 76.583636, 16.133283
0.040000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.003286, 0.000397, 3.253351, 0.162435, 0.010166, 0.146780, 3.920709, -0.473533, 2.112451, 0.025355, 0.049486, 0.021308, 0.998226, 2.005464, 4.193672, 1.544816, 11.269729, 47.261810, -4.889554
0.050000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.005105, 0.000469, 3.254911, 0.201291, 0.003611, 0.164012, 3.850631, -0.837370, 1.333932, 0.035597, 0.071297, 0.028674, 0.996407, 2.033330, 4.514657, 1.400637, -5.256646, 16.730843, -23.492217
0.060000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.007310, 0.000457, 3.256605, 0.239447, -0.006582, 0.173458, 3.780553, -1.201207, 0.555412, 0.045674, 0.093856, 0.034816, 0.993928, 1.909735, 4.524521, 1.084476, -18.982580, -14.920902, -39.261082
0.070000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.009892, 0.000326, 3.258354, 0.276902, -0.020413, 0.175120, 3.710475, -1.565044, -0.223108, 0.054949, 0.115556, 0.038943, 0.991015, 1.662746, 4.213728, 0.624551, -30.014748, -47.319994, -52.306095
0.080000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.012845, 0.000037, 3.260082, 0.313657, -0.037883, 0.168996, 3.640397, -1.928881, -1.001627, 0.062927, 0.134767, 0.040426, 0.988051, 1.315531, 3.577461, 0.045457, -39.250016, -79.913946, -63.235468
0.090000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.016163, -0.000444, 3.261708, 0.349710, -0.058991, 0.155087, 3.570319, -2.292718, -1.780147, 0.069208, 0.149863, 0.038762, 0.985520, 0.877847, 2.616980, -0.636613, -48.485797, -112.044782, -73.115230
