TimeStep, Goal_X, Goal_Y, Goal_Z, Goal_QX, Goal_QY, Goal_QZ, Goal_QW
310, 1.443257, 0.541434, -0.152820, 0.000000, 0.000000, -0.032721, 0.999465
TerrainType, step_start, step_height, step_width, stair_start, stair_height, stair_width, fissure_start, fissure_width, down_start, down_height, down_width
4, 0.502226, 0.044942, 0.718033, 0.549340, 0.095318, 0.992533, 0.551675, 0.174996, 0.000000, 0.000000, 0.000000
Time, LF_Contact, RF_Contact, LH_Contact, RH_Contact, LF_X, LF_Y, LF_Z, RF_X, RF_Y, RF_Z, LH_X, LH_Y, LH_Z, RH_X, RH_Y, RH_Z, Base_X, Base_Y, Base_Z, Base_VX, Base_VY, Base_VZ, Base_AX, Base_AY, Base_AZ, Base_QX, Base_QY, Base_QZ, Base_QW, Base_WX, Base_WY, Base_WZ, Base_WXd, Base_WYd, Base_WZd
0.000000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000000, 0.000000, 3.250000, 0.000000, 0.000000, 0.000000, -0.000003, 0.000004, -9.804455, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000154, -0.000773, 0.000072
0.010000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000015, -0.000001, 3.249548, 0.004359, -0.000370, -0.086599, 0.871862, -0.074049, -7.515427, -0.000008, -0.000010, -0.000007, 1.000000, -0.004689, -0.005728, -0.004102, -0.937936, -1.144816, -0.820405
0.020000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000116, -0.000010, 3.248344, 0.017437, -0.001481, -0.150309, 1.743727, -0.148101, -5.226398, -0.000063, -0.000076, -0.000055, 1.000000, -0.018760, -0.022895, -0.016410, -1.876575, -2.288410, -1.641508
0.030000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000392, -0.000033, 3.246618, 0.039234, -0.003332, -0.191127, 2.615591, -0.222154, -2.937370, -0.000211, -0.000258, -0.000185, 1.000000, -0.042227, -0.051491, -0.036939, -2.817166, -3.430400, -2.464848
0.040000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.000930, -0.000079, 3.244598, 0.069749, -0.005924, -0.209056, 3.487456, -0.296206, -0.648341, -0.000500, -0.000610, -0.000438, 1.000000, -0.075118, -0.091491, -0.065723, -3.762049, -4.568858, -3.293108
0.050000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.001816, -0.000154, 3.242513, 0.108983, -0.009256, -0.204094, 4.359321, -0.370258, 1.640687, -0.000978, -0.001191, -0.000856, 0.999998, -0.117493, -0.142847, -0.102830, -4.714470, -5.701075, -4.130044
0.060000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.003139, -0.000267, 3.240592, 0.156935, -0.013329, -0.176242, 5.231185, -0.444311, 3.929716, -0.001691, -0.002058, -0.001480, 0.999995, -0.169446, -0.205480, -0.148369, -5.678558, -6.823549, -4.980486
0.070000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.004984, -0.000423, 3.239065, 0.213607, -0.018143, -0.125500, 6.103050, -0.518363, 6.218744, -0.002689, -0.003265, -0.002354, 0.999988, -0.231119, -0.279272, -0.202504, -6.659268, -7.931963, -5.850337
0.080000, 1, 1, 1, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.231000, 0.084500, 3.000000, -0.231000, -0.084500, 3.000000, 0.007440, -0.000632, 3.238159, 0.278996, -0.023696, -0.051867, 6.974915, -0.592415, 8.507773, -0.004019, -0.004869, -0.003520, 0.999974, -0.302706, -0.364056, -0.265464, -7.662298, -9.021154, -6.746569
0.090000, 1, 1, 0, 1, 0.231000, 0.084500, 3.000000, 0.231000, -0.084500, 3.000000, -0.230996, 0.084501, 3.000003, -0.231000, -0.084500, 3.000000, 0.010593, -0.000900, 3.238104, 0.353105, -0.029991, 0.044656, 7.846779, -0.666468, 10.796801, -0.005733, -0.006923, -0.005023, 0.999947, -0.384461, -0.459611, -0.337550, -8.693982, -10.085074, -7.677227
